id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRatio,Class
19,299.0,27.43978471564073,14.009434019171275,0.8598469427521177,311.0,19.511499785403828,0.791005291005291,68.8700576850888,0.7921732239769181,1.9586647596248805,Arborio
20,314.0,29.547837780932213,13.66266430029663,0.8866759548222003,331.0,19.994929783493642,0.7008928571428571,71.698484809835,0.7675727642545633,2.162670261926197,Arborio
21,295.0,28.26490008483301,13.418003060453708,0.8801351650512056,309.0,19.38054864282415,0.597165991902834,69.01219330881976,0.7783594808262696,2.106490806231585,Arborio
22,313.0,29.190354854667675,13.81301410175194,0.8809524844194648,323.0,19.963065333312567,0.6336032388663968,71.01219330881975,0.7799887670883853,2.1132502030071327,Arborio
23,303.0,28.091255595686164,13.95210245019644,0.8679390852666788,325.0,19.64157789116634,0.606,70.76955262170046,0.7602555376281349,2.01340663143501,Arborio
24,316.0,28.613250780493065,14.185842829479952,0.8684488425315796,335.0,20.0585068271871,0.632,71.35533905932738,0.7799091191666759,2.0170286055214963,Arborio
25,360.0,29.705111919284043,15.57111221908546,0.8516015564050589,381.0,21.409489393833255,0.7142857142857143,75.11269837220809,0.8018361586898886,1.9077064952929044,Arborio
26,323.0,28.08728678929347,14.79389750185679,0.850044101964521,340.0,20.279456919490165,0.7037037037037037,71.11269837220809,0.8026349556655206,1.8985724881335846,Arborio
27,343.0,28.746786840300594,15.239081184148302,0.8479262278684903,356.0,20.897874625046462,0.6496212121212122,71.59797974644667,0.8408188661502276,1.8863858321197875,Arborio
28,241.0,25.862713067466178,12.246556671258817,0.8807821352983894,252.0,17.517155313611116,0.5738095238095238,62.76955262170047,0.7686503689531833,2.1118354948018023,Arborio
29,308.0,28.82329714749581,13.688125653835211,0.8800408550537364,322.0,19.802974013476614,0.6581196581196581,69.94112549695427,0.7912165211898821,2.1057154117678594,Arborio
30,326.0,27.79953920946241,15.059457518508495,0.840561529156862,346.0,20.37341629633241,0.7276785714285714,71.11269837220809,0.8100897694952313,1.8459854330938545,Arborio
31,304.0,28.509937264482378,13.703931665885413,0.8769004070294225,321.0,19.67396303746374,0.7238095238095238,70.2842712474619,0.7733340904092778,2.0804202735084454,Arborio
32,317.0,28.42510135227994,14.283828058770265,0.8645728202385595,332.0,20.090219901261573,0.6773504273504274,70.5269119345812,0.8008651387077719,1.9900198486936376,Arborio
33,291.0,27.156301438842597,13.901345257042246,0.8590442872373456,308.0,19.248706645328987,0.60625,68.18376618407356,0.7865763434221057,1.9535016889883774,Arborio
34,304.0,26.091684922544673,15.001140863618811,0.8181959091651716,319.0,19.67396303746374,0.6877828054298643,67.35533905932738,0.8420529356864564,1.7393133735463389,Arborio
35,295.0,26.810281267614425,14.13685212336318,0.8496840227564695,313.0,19.38054864282415,0.6413043478260869,67.94112549695429,0.803094045694594,1.8964816943445693,Arborio
36,291.0,27.477928745162473,13.624300805060908,0.868421280289241,303.0,19.248706645328987,0.6298701298701299,67.35533905932738,0.8060440930419699,2.0168322131404697,Arborio
37,330.0,29.272896735752585,14.428150593676136,0.8700948728671293,342.0,20.49802550887777,0.625,71.59797974644667,0.8089510957130468,2.0288738009556755,Arborio
38,276.0,24.870494312818646,14.288642235183524,0.8184892495485662,291.0,18.746042631630413,0.7582417582417582,64.87005768508881,0.8241957634843802,1.740577859215971,Arborio
39,252.0,25.84854941344627,12.629271545556184,0.8725150451473094,263.0,17.91246396432554,0.8076923076923077,63.21320343559642,0.7924918521947272,2.0467173676807597,Arborio
40,323.0,27.87664252600265,14.848725545991913,0.846330381853757,340.0,20.279456919490165,0.6408730158730159,70.76955262170047,0.8104374212999587,1.8773761047477464,Arborio
41,318.0,27.818273412929706,14.786031071106622,0.8470443350661923,337.0,20.12188299403865,0.6625,70.52691193458118,0.8033915271579544,1.8813888107735268,Arborio
42,273.0,25.531697535151686,13.734183580095468,0.8429915719850662,284.0,18.643883600599406,0.6893939393939394,64.2842712474619,0.8301624036890523,1.858989097259046,Arborio
43,195.0,23.993166523728167,10.461446310882236,0.89993806894833,205.0,15.756957549709801,0.609375,56.8700576850888,0.7576648467757715,2.2934846493232897,Arborio
44,285.0,28.323943527665666,13.052942255571892,0.8874807405978962,296.0,19.04923279949934,0.782967032967033,68.04163056034261,0.7735801172940151,2.1699278961856328,Arborio
45,323.0,28.82209421872271,14.352814094408929,0.8671887612026069,336.0,20.279456919490165,0.6901709401709402,71.11269837220809,0.8026349556655206,2.008114508356255,Arborio
46,293.0,26.87799718123569,14.185490824617222,0.8493852381246015,310.0,19.314740138231286,0.6341991341991342,67.94112549695429,0.7976493403000543,1.8947527099021586,Arborio
47,318.0,28.34473454105333,14.391848041325256,0.8615084315127245,337.0,20.12188299403865,0.6437246963562753,71.35533905932738,0.7848452528322878,1.9694992929096575,Arborio
48,339.0,29.330766798428012,14.92907236770024,0.8607723237601654,356.0,20.775663783985824,0.70625,73.94112549695427,0.7791793753926421,1.9646744336162858,Arborio
49,282.0,26.753429907207323,13.469535099861533,0.8640130182155833,297.0,18.948708441878455,0.6527777777777778,66.52691193458118,0.8006897020446117,1.9862177654136222,Arborio
50,316.0,28.45522167680327,14.221875534454373,0.8661417405875731,333.0,20.0585068271871,0.6396761133603239,70.76955262170047,0.7928737620148203,2.000806546778358,Arborio
51,342.0,29.551755022393877,14.909864128921061,0.8633918451897525,358.0,20.867389014906145,0.76,73.69848480983498,0.7912593442167972,1.9820271175423758,Arborio
52,300.0,26.895496937161575,14.28593947646968,0.8472685674288608,315.0,19.544100476116796,0.6666666666666666,67.35533905932738,0.8309732917958452,1.8826551086444858,Arborio
53,295.0,27.592433160972913,13.712231227284853,0.8677756146933008,303.0,19.38054864282415,0.6413043478260869,67.35533905932738,0.8171237369325812,2.0122496990912007,Arborio
54,330.0,27.72011321369368,15.225760733146208,0.835646502284055,345.0,20.49802550887777,0.7638888888888888,70.2842712474619,0.839474506036387,1.8206061227106696,Arborio
55,321.0,28.537966458658516,14.459538863223589,0.8621358052370552,338.0,20.216574731145414,0.6604938271604939,71.94112549695429,0.779400070151814,1.9736429168735126,Arborio
56,290.0,28.80446061690914,12.935073569021299,0.8934991179220222,307.0,19.21560480373171,0.6041666666666666,69.94112549695427,0.744976594626837,2.2268493845983253,Arborio
57,248.0,24.165700450335006,13.116530617459295,0.8398783446361691,260.0,17.769732893161912,0.7045454545454546,60.870057685088796,0.8411125600580516,1.8423850906251278,Arborio
58,291.0,26.37723569445928,14.230610716681136,0.8419833633489545,308.0,19.248706645328987,0.7994505494505495,68.04163056034261,0.7898660145002048,1.8535561276748198,Arborio
59,240.0,25.99983308203053,11.79996759580747,0.8910792081477726,251.0,17.480774889473267,0.7142857142857143,62.04163056034261,0.7835283215010409,2.203381735664111,Arborio
60,309.0,28.163856016015988,14.115997677384659,0.8653258587761873,329.0,19.83509564693766,0.6897321428571429,70.5269119345812,0.7806540311063138,1.9951728995491054,Arborio
61,276.0,27.851508742568164,12.725159002649686,0.8895216686849841,288.0,18.746042631630413,0.6388888888888888,66.52691193458118,0.7836537509372796,2.1886963248764753,Arborio
62,291.0,27.998618668827092,13.328347058351367,0.8794258590580228,310.0,19.248706645328987,0.6024844720496895,68.76955262170047,0.7732331323484437,2.1006819935172327,Arborio
63,317.0,27.421356263525634,14.84899424864238,0.8406930017672873,327.0,20.090219901261573,0.6563146997929606,68.76955262170047,0.8423192541390264,1.8466810481816116,Arborio
64,302.0,27.082831256304583,14.36542798133186,0.8477314699612235,310.0,19.60913925979463,0.6565217391304348,66.76955262170047,0.8512553890645946,1.8852784122755843,Arborio
65,294.0,27.368210518269976,13.825850030316067,0.8630144844830454,310.0,19.347672370394786,0.6805555555555556,69.11269837220809,0.7734664767705517,1.9794956880234815,Arborio
66,280.0,27.8854233796661,12.9091527282491,0.8863919632071852,298.0,18.881394877652593,0.6481481481481481,68.2842712474619,0.754616918233706,2.1601280863804813,Arborio
67,300.0,27.82777915793042,13.852542342821973,0.8672944553444544,309.0,19.544100476116796,0.6521739130434783,67.94112549695427,0.8167058091809434,2.0088571808156246,Arborio
68,240.0,24.166884350679585,12.866635608891292,0.8464880554131765,252.0,17.480774889473267,0.7692307692307693,60.04163056034262,0.836596705217555,1.878259794190443,Arborio
69,347.0,30.24426287459092,14.80291141320263,0.8720340174132106,363.0,21.019374919894773,0.7711111111111111,73.698484809835,0.8028274632842939,2.0431293568112716,Arborio
70,300.0,27.687548766451492,13.921506901786241,0.8643984196638156,316.0,19.544100476116796,0.625,68.76955262170047,0.797147559122107,1.9888327435946576,Arborio
71,335.0,29.087936084972572,14.850599209554593,0.8598530994289565,349.0,20.65272978291924,0.634469696969697,72.42640687119285,0.8025291035183857,1.9587045394274696,Arborio
72,306.0,27.508920947819206,14.391450730544355,0.8522370796480454,325.0,19.738573927438622,0.6538461538461539,69.94112549695427,0.786078751571766,1.9114765747301894,Arborio
73,276.0,26.75396853143752,13.250546579822712,0.8687367879965766,291.0,18.746042631630413,0.6494117647058824,66.52691193458118,0.7836537509372796,2.019084146474166,Arborio
74,255.0,26.323602397124684,12.652814554929224,0.8769047157737083,272.0,18.01877032173579,0.6129807692307693,65.94112549695427,0.7369488295985307,2.0804542959866317,Arborio
75,295.0,26.697848802499987,14.263217813305895,0.8453290816182688,304.0,19.38054864282415,0.8104395604395604,66.04163056034261,0.8499557283258561,1.8717970342985335,Arborio
76,303.0,27.777492163505674,14.019762742236457,0.8632850658702081,319.0,19.64157789116634,0.6474358974358975,69.94112549695429,0.7783720971445914,1.9813097178757648,Arborio
77,274.0,25.556437391744893,13.743304471623004,0.8430961028939814,287.0,18.677998695187732,0.6618357487922706,63.941125496954285,0.8421702075956841,1.8595554980618738,Arborio
78,293.0,27.55080152110973,13.952029289121214,0.8622922280638932,318.0,19.314740138231286,0.5634615384615385,71.84062043356595,0.7134069496064059,1.9746805966492529,Arborio
79,269.0,25.354699179436953,13.770062589702311,0.8396699250714763,287.0,18.5067943613625,0.6593137254901961,65.11269837220809,0.7973165096205893,1.8412914984422801,Arborio
80,315.0,27.708060955459082,14.707476963187927,0.8474962513809687,328.0,20.026743534373637,0.65625,69.35533905932738,0.8229256882586112,1.8839438623504874,Arborio
81,336.0,29.20408108378473,14.798832214056594,0.8620998164928678,349.0,20.683531783305643,0.6153846153846154,72.42640687119285,0.8049247127826198,1.9734044322798243,Arborio
82,291.0,26.751941295292895,14.157575437875943,0.8484866711669163,309.0,19.248706645328987,0.7698412698412699,68.04163056034261,0.7898660145002048,1.8895849372430735,Arborio
83,314.0,27.776280610505047,14.54445736460615,0.851946593069333,329.0,19.994929783493642,0.623015873015873,70.18376618407356,0.8010620783765618,1.9097502171582188,Arborio
84,239.0,24.66550126869396,12.445453802033336,0.8633712171576178,257.0,17.44431859350499,0.6494565217391305,61.11269837220809,0.8041644033468748,1.98188845991812,Arborio
85,302.0,28.021782187649592,13.929909796770888,0.8676874951470228,316.0,19.60913925979463,0.6741071428571429,69.94112549695427,0.7758032123355336,2.011626966467892,Arborio
86,279.0,26.920278139192725,13.412770773549305,0.8670389153084607,297.0,18.847647942942654,0.6118421052631579,67.35533905932738,0.7728051613701361,2.007063163435324,Arborio
87,226.0,27.102181865124006,10.70640164280494,0.9186646228510726,242.0,16.96325844612841,0.6686390532544378,63.45584412271571,0.7053018967417473,2.5313996961189646,Arborio
88,288.0,27.052704506430914,13.846509728646797,0.859084023654915,304.0,19.149229459268767,0.6063157894736843,68.18376618407356,0.7784673089538366,1.9537562199130987,Arborio
89,221.0,23.861480337912326,11.906059891234715,0.8666217426322405,232.0,16.774562271083887,0.7727272727272727,57.79898987322333,0.8313073889302626,2.004145834633272,Arborio
90,309.0,28.543653869226254,14.011179973470268,0.8712336861354297,330.0,19.83509564693766,0.7357142857142858,71.4558441227157,0.7604888228065537,2.037205568929439,Arborio
91,337.0,30.68173740732872,14.087265391027332,0.8883630394030722,349.0,20.71428798138497,0.8023809523809524,73.45584412271572,0.7848507131721598,2.177976814923284,Arborio
92,303.0,27.208123072233146,14.44394460583734,0.8474539985838366,317.0,19.64157789116634,0.63125,69.01219330881975,0.7994675345435924,1.8837044737237032,Arborio
93,331.0,29.814270078105505,14.488913834529207,0.8739741295681652,351.0,20.529059630371258,0.7880952380952381,74.04163056034261,0.7587276465216637,2.0577298214759017,Arborio
94,253.0,27.13434132237912,11.925434313289445,0.8982445497659589,265.0,17.94796937867892,0.695054945054945,64.2842712474619,0.7693446451770337,2.2753335945292323,Arborio
95,275.0,26.299302169119944,13.458857096460411,0.8591301262528913,289.0,18.712051592547777,0.6292906178489702,65.59797974644667,0.8030852123089722,1.9540516687733078,Arborio
96,295.0,27.167360814794602,14.0072433414118,0.8568349020278966,309.0,19.38054864282415,0.609504132231405,67.59797974644667,0.8112681883343413,1.939522299471695,Arborio
97,261.0,26.56669317061937,12.586513557270365,0.8806483877588844,271.0,18.229523339239496,0.8365384615384616,63.798989873223334,0.8057916563728019,2.1107269340105397,Arborio
98,320.0,28.29975200629206,14.74657710732794,0.8535047698133172,343.0,20.185060176161283,0.6477732793522267,72.5269119345812,0.7644717998078523,1.9190725956486003,Arborio
99,320.0,29.076753878092298,14.201266762611162,0.8726164033565972,334.0,20.185060176161283,0.6060606060606061,71.01219330881976,0.7974326053299783,2.047476071264646,Arborio
100,275.0,26.363065756744174,13.451486271555543,0.8600321579596091,288.0,18.712051592547777,0.7554945054945055,65.4558441227157,0.8065767554308364,1.9598626668111316,Arborio
101,275.0,38.507462267174084,9.353197941112738,0.9700530545421253,300.0,18.712051592547777,0.5456349206349206,83.11269837220809,0.5002738390411365,4.11703702943262,Basmati
102,253.0,40.027375663930755,8.053214839139919,0.9795516867233438,272.0,17.94796937867892,0.3382352941176471,85.74011537017762,0.4324762455058315,4.970359845535385,Basmati
103,365.0,42.938117107811294,11.039688128990218,0.9663829565182513,393.0,21.557653718072718,0.41103603603603606,94.5685424949238,0.5128724103929927,3.889432075083336,Basmati
104,256.0,36.80916985255099,9.01377283403302,0.9695537838301648,276.0,18.0540666735282,0.42105263157894735,79.84062043356595,0.5046636483817859,4.083658478009537,Basmati
105,237.0,38.31517459888246,7.876444052124282,0.9786424493498666,255.0,17.371176474327626,0.6583333333333333,80.38477631085024,0.4609041248812779,4.864526980109613,Basmati
106,289.0,38.96734637438129,9.633822326759539,0.9689573134001055,314.0,19.182445840623714,0.38844086021505375,83.7401153701776,0.5178936630227552,4.044847938096495,Basmati
107,344.0,42.78914019441946,10.319404216335965,0.9704831917313269,362.0,20.928315827817965,0.819047619047619,91.21320343559643,0.5195805550089234,4.146473894944711,Basmati
108,318.0,41.54069657330257,9.855956609226412,0.9714461217326219,343.0,20.12188299403865,0.37857142857142856,89.9827560572969,0.49353550595670087,4.214780788951045,Basmati
109,281.0,39.447540125561616,9.241358330236254,0.9721716760792404,305.0,18.91508160359296,0.5424710424710425,84.5269119345812,0.49422667049414265,4.268586793836956,Basmati
110,334.0,43.002074650092084,10.213144806410437,0.9713866738575544,367.0,20.62188177498708,0.5566666666666666,93.11269837220809,0.48410381572394867,4.21046361969735,Basmati
111,262.0,36.98519258822124,9.120841764356646,0.9691153332468596,283.0,18.26441241104166,0.3898809523809524,78.91168824543142,0.5287233440611434,4.055019651010254,Basmati
112,348.0,39.31236680695794,11.418021519836525,0.9568921421275893,376.0,21.049640414216977,0.5878378378378378,88.52691193458118,0.5580054976975485,3.443010397086796,Basmati
113,286.0,39.56305209233772,9.287228340524974,0.9720569884562874,301.0,19.08262324195121,0.8362573099415205,83.79898987322332,0.5117977001051701,4.259941786905754,Basmati
114,294.0,37.7883897269741,9.995650259991718,0.9643811766436544,315.0,19.347672370394786,0.525,82.76955262170047,0.5392820671372065,3.780483384680309,Basmati
115,282.0,36.34201609420783,9.95865311157032,0.9617223167426323,300.0,18.948708441878455,0.7833333333333333,79.21320343559643,0.5647598558765355,3.649290289264557,Basmati
116,327.0,43.2348722565711,10.0216973644423,0.9727642704094654,358.0,20.404639941160397,0.5839285714285715,92.8700576850888,0.476437773117247,4.314126707714356,Basmati
117,318.0,43.85314482756226,9.55363838350031,0.9759810882107331,351.0,20.12188299403865,0.44166666666666665,95.01219330881975,0.4426681714687041,4.590203550439925,Basmati
118,328.0,41.07365182618614,10.337423458367532,0.9678104642299648,353.0,20.43581587980116,0.45555555555555555,89.84062043356593,0.5106675041215067,3.9732968269708886,Basmati
119,231.0,30.97009232645231,9.815846473090629,0.9484435889728682,247.0,17.14987856615383,0.77,68.38477631085024,0.6207303532516761,3.1551117278937055,Basmati
120,285.0,38.49649797706504,9.574544032217954,0.9685774630553866,310.0,19.04923279949934,0.5654761904761905,84.2842712474619,0.5041521827578063,4.020713450951385,Basmati
121,312.0,40.787465890419604,9.895226088758852,0.9701252584502548,335.0,19.931149940667517,0.35944700460829493,88.22539674441619,0.5037061089026534,4.121933700610931,Basmati
122,309.0,41.20140414110561,9.770112320802108,0.971477788858094,336.0,19.83509564693766,0.7022727272727273,88.62741699796952,0.4943472915439809,4.217086026061475,Basmati
123,260.0,32.75500692823355,10.297822217981194,0.949294156986375,272.0,18.19456736586892,0.4513888888888889,72.08326112068522,0.628802644205847,3.1807702866572605,Basmati
124,333.0,43.74669168077777,10.16225007869611,0.9726447655611182,373.0,20.590987552733093,0.4269230769230769,95.25483399593904,0.4611901769466942,4.304823374942057,Basmati
125,251.0,36.866011814005326,8.955178156677169,0.9700484545205117,280.0,17.876888032555495,0.46139705882352944,81.35533905932738,0.4765532840271665,4.116725671897131,Basmati
126,312.0,41.62254926338149,9.798686009778908,0.9718942807834116,332.0,19.931149940667517,0.3466666666666667,89.05382386916237,0.4943782016893451,4.247768447916685,Basmati
127,238.0,39.95669302296506,7.648144023420009,0.9815100059521483,262.0,17.407785949022028,0.4594594594594595,84.5269119345812,0.4185976782121208,5.224364617168609,Basmati
128,342.0,40.33024336749407,10.909458608355166,0.9627190846509825,368.0,20.867389014906145,0.6263736263736264,89.698484809835,0.534153103571257,3.6968143713938812,Basmati
129,320.0,43.03011934476279,9.691358156908182,0.9743073186325014,339.0,20.185060176161283,0.3448275862068966,89.88225099390857,0.4977507943707253,4.44005047054113,Basmati
130,314.0,43.06049950848175,9.38541694086306,0.9759579600743687,338.0,19.994929783493642,0.39348370927318294,92.91168824543142,0.4570869362792556,4.588022011148075,Basmati
131,346.0,44.21958609664165,10.132309185000533,0.97339436446827,377.0,20.98906578384008,0.3793859649122807,97.1543289325507,0.46064000274300254,4.364216023145302,Basmati
132,226.0,36.291767258203876,7.945244511511609,0.975741260533746,239.0,16.96325844612841,0.3343195266272189,75.9827560572969,0.4919129077750347,4.567734473825431,Basmati
133,309.0,42.77076806617667,9.343692235115789,0.9758459550910793,334.0,19.83509564693766,0.34486607142857145,90.22539674441619,0.47699161268045176,4.577501804418823,Basmati
134,276.0,38.30002593049135,9.378449483303598,0.969556434029112,301.0,18.746042631630413,0.4791666666666667,84.18376618407356,0.48939806034952416,4.0838334736116755,Basmati
135,292.0,41.180766230263764,9.272890019331792,0.974318274108044,318.0,19.281751659604673,0.5488721804511278,87.11269837220809,0.48353707881786634,4.440985080639538,Basmati
136,298.0,42.82505316113191,9.076017014223979,0.9772843244047038,320.0,19.47884453275087,0.8075880758807588,88.38477631085024,0.47937037791988496,4.718485332719879,Basmati
137,338.0,43.39904600518847,10.114501256113382,0.9724628013357903,356.0,20.7449985808745,0.3634408602150538,90.46803743153548,0.5189627977135497,4.290774691333132,Basmati
138,300.0,41.52071903716219,9.404775475690489,0.9740093023415238,320.0,19.544100476116796,0.75,87.79898987322332,0.4890486675571714,4.414854894142359,Basmati
139,291.0,37.56442855267884,10.093762005923658,0.9632224291326537,318.0,19.248706645328987,0.4041666666666667,82.32590180780451,0.5395477173999221,3.7215488665805334,Basmati
140,320.0,36.42552281801491,11.386060828235339,0.9498898938165702,342.0,20.185060176161283,0.5536332179930796,82.76955262170047,0.5869736785166874,3.1991329896715737,Basmati
141,292.0,44.193592828535344,8.60096760643557,0.9808786685937269,317.0,19.281751659604673,0.3492822966507177,93.7401153701776,0.4175819789321186,5.138211751369465,Basmati
142,241.0,36.47940089845272,8.517714638914905,0.9723582860152441,258.0,17.517155313611116,0.35650887573964496,76.5685424949238,0.5165663904595095,4.282768611640168,Basmati
143,284.0,36.16326570775393,10.20191911553971,0.9593828769354967,308.0,19.015783725757565,0.46710526315789475,81.01219330881975,0.5437852501004447,3.5447512667170162,Basmati
144,331.0,41.41652797065998,10.400537433703397,0.9679558440587653,356.0,20.529059630371258,0.6895833333333333,88.8700576850888,0.5266558755272566,3.982152675730766,Basmati
145,275.0,38.15509382617051,9.370676360151576,0.9693726856867861,297.0,18.712051592547777,0.6365740740740741,80.8700576850888,0.5284051625682895,4.071754520135122,Basmati
146,284.0,38.689951120937415,9.562280903745085,0.9689768405549003,315.0,19.015783725757565,0.5259259259259259,85.11269837220809,0.4926511322684331,4.046100664725758,Basmati
147,282.0,37.45362815917838,9.657368686958126,0.96618531182059,301.0,18.948708441878455,0.5183823529411765,80.76955262170047,0.5432048234204974,3.8782435851038746,Basmati
148,271.0,37.73467555455359,9.322779172613071,0.9689998445075916,289.0,18.575465448360347,0.3737931034482759,80.5685424949238,0.5246239831580787,4.047577965313639,Basmati
149,281.0,41.54602182303334,8.754357541528941,0.977547602438128,293.0,18.91508160359296,0.3345238095238095,85.63961030678928,0.4814673252444767,4.74575337207182,Basmati
150,337.0,43.586137377302116,10.185484251432255,0.9723120392393042,358.0,20.71428798138497,0.35104166666666664,91.88225099390857,0.5016219271117297,4.279240564450645,Basmati
151,279.0,41.58288221225716,8.682241681952734,0.9779597192366337,307.0,18.847647942942654,0.34191176470588236,89.7401153701776,0.4353522769711229,4.789417725918994,Basmati
152,288.0,37.67048852948667,9.920316981404467,0.9647018503820931,319.0,19.149229459268767,0.6666666666666666,82.04163056034261,0.5376922603397297,3.7973069409071925,Basmati
153,294.0,41.95688091839079,9.077592627465513,0.9763147001660867,326.0,19.347672370394786,0.6125,88.8700576850888,0.4677849770544213,4.622027297352432,Basmati
154,302.0,36.546581346742244,10.746058853550782,0.9557939391617766,329.0,19.60913925979463,0.6990740740740741,82.04163056034261,0.5638300785506888,3.4009288284017063,Basmati
155,240.0,37.818664643336135,8.110589383665843,0.9767327805922533,259.0,17.480774889473267,0.39215686274509803,81.84062043356595,0.45028064501167625,4.662875021080499,Basmati
156,273.0,41.98130397765311,8.350587298767838,0.9800173446264847,295.0,18.643883600599406,0.35454545454545455,88.32590180780451,0.43974038317555436,5.027347475769473,Basmati
157,232.0,39.949116176543086,7.4440270572849725,0.9824857534151475,257.0,17.186959427966244,0.5550239234449761,83.45584412271572,0.418585654588203,5.366600076694717,Basmati
158,343.0,42.919335069269685,10.374442210961849,0.9703461551518728,371.0,20.897874625046462,0.3769230769230769,93.39696961966999,0.4941268047724891,4.137025798256434,Basmati
159,293.0,40.23576142738623,9.466613135040534,0.9719279736878191,318.0,19.314740138231286,0.36352357320099254,85.39696961966999,0.5048851126715095,4.25028052307896,Basmati
160,316.0,38.233809758425465,10.794560234726017,0.9593172792327763,344.0,20.0585068271871,0.5851851851851851,85.11269837220809,0.5481611190029044,3.5419515873770933,Basmati
161,338.0,42.59069238382223,10.24989791649966,0.9706093534727543,368.0,20.7449985808745,0.3912037037037037,92.5685424949238,0.4956780787920412,4.155230884325427,Basmati
162,276.0,40.96933036464672,8.630663045427658,0.9775590555829299,294.0,18.746042631630413,0.3317307692307692,85.63961030678928,0.4729002909874576,4.74695051226121,Basmati
163,251.0,36.912206597234565,8.731988719763372,0.9716166376325226,270.0,17.876888032555495,0.5273109243697479,79.11269837220809,0.5039543406136578,4.227239381756193,Basmati
164,271.0,35.8529511788397,9.912107898867571,0.9610238125686407,290.0,18.575465448360347,0.7742857142857142,77.79898987322332,0.5626408213990584,3.617086450696909,Basmati
165,320.0,42.87278503346508,9.752752353786756,0.9737824737172034,343.0,20.185060176161283,0.7619047619047619,91.79898987322333,0.47718198294260156,4.395967771786866,Basmati
166,255.0,35.76870971989173,9.209139358643123,0.9662880083181361,276.0,18.01877032173579,0.498046875,77.94112549695429,0.5274929975021935,3.8840447871300214,Basmati
167,316.0,39.049870083635334,10.488300999667707,0.9632553332968956,341.0,20.0585068271871,0.656964656964657,84.2842712474619,0.5589897886016377,3.7231835818663597,Basmati
168,306.0,36.953940113427706,10.604307403634305,0.9579425267987906,327.0,19.738573927438622,0.5625,82.5269119345812,0.5645989957212341,3.4848046842515017,Basmati
169,255.0,37.14368081339252,8.93382402422776,0.9706440099129646,272.0,18.01877032173579,0.36324786324786323,79.1543289325507,0.5114470780990521,4.1576463463643405,Basmati
